id	printers_id	purpose	time	material_amount	material_type	material_colour	price	print_comment	status	print_started_by	print_finished_by	created_at	updated_at
1701	17	Loan	96:00:00	500	 		75	returned on 11/07/2016 to P. Fenou Kengne	Success	30	30	07/07/2016 09:00	11/07/2016 09:00
1702	28	Use	04:29:00	124.2	 		15.5	(3D Hubs)	Success	30	30	05/07/2016 09:00	05/07/2016 13:29
1703	26	Use	04:31:00	122.7	 		15.5	(3D Hubs)	Success	30	30	05/07/2016 09:00	05/07/2016 13:31
1704	24	Use	05:51:00	162.4	 		20	(3D Hubs)	Success	30	30	07/07/2016 09:00	07/07/2016 14:51
1705	28	Use	24:00:00	697	 		83	(3D Hubs)	Success	30	30	07/07/2016 09:00	08/07/2016 09:00
1706	4	Use	01:26:00	18	 		4	(3D Hubs)	Success	30	30	11/07/2016 09:00	11/07/2016 10:26
1707	26	Use	00:35:00	5	 		1.5	(3D Hubs)	Success	30	30	11/07/2016 09:00	11/07/2016 09:35
1708	4	Loan	111:00:00	500	 		75	returned on 13/07/2016 to P. Fenou Kengne	Success	30	30	08/07/2016 18:00	13/07/2016 09:00
1709	2	Loan	72:00:00	500	 		60	returned on 11/07/2016 to P. Fenou Kengne	Success	30	30	08/07/2016 18:00	11/07/2016 18:00
1710	3	Loan	72:00:00	500	 		60	returned on 11/07/2016 to P. Fenou Kengne	Success	30	30	08/07/2016 18:00	11/07/2016 18:00
1711	26	Use	25:45:00	0	 		39	0	Success	30	30	06/06/2016 09:00	07/06/2016 10:45
1712	29	Use	25:45:00	0	 		39	0	Success	30	30	06/06/2016 09:00	07/06/2016 10:45
1713	9	Use	21:07:00	11.8	 		43	0	Success	30	30	06/06/2016 09:00	07/06/2016 06:07
1714	4	Use	01:30:00	25	 		3.5	(3D Hubs)	Success	30	30	13/07/2016 09:00	13/07/2016 10:30
1715	19	Loan	168:00:00	700	 		85	returned on 28/07/2016 to P. Fenou Kengne	Success	30	30	21/07/2016 18:00	28/07/2016 18:00
1716	3	Use	00:11:00	1.9	 		0.5	0	Success	12	12	29/07/2016 09:00	29/07/2016 09:11
1717	3	Use	00:51:00	0	 		2	0	Success	12	12	29/07/2016 09:11	29/07/2016 10:02
1718	19	Loan	120:00:00	200	 		17.5	returned on 08/08/2016 to P. Fenou Kengne	Success	30	30	03/08/2016 18:00	08/08/2016 18:00
1719	20	Loan	120:00:00	200	 		17.5	returned on 08/08/2016 to P. Fenou Kengne	Success	30	30	03/08/2016 18:00	08/08/2016 18:00
1720	26	Use	11:24:00	293.2	ABS		37.5	(3D Hubs) (ABS red)	Success	30	30	15/06/2016 09:00	15/06/2016 20:24
1721	26	Use	06:09:00	162.4	ABS		17.5	(3D Hubs) (ABS black)	Success	30	30	16/06/2016 09:00	16/06/2016 15:09
1722	19	Loan	168:00:00	200	 		45	returned on 31/08/2016 to P. Fenou Kengne	Success	30	30	24/08/2016 18:00	31/08/2016 18:00
1723	9	Use	02:00:00	18.9	ABS		5	art show (ABS green)	Success	10	10	12/10/2016 09:00	12/10/2016 11:00
1724	28	Use	01:57:00	23.2	 		4.5	0	Success	10	10	05/10/2016 09:00	05/10/2016 10:57
1725	9	Use	02:00:00	18.9	ABS		5	(ABS green)	Success	10	10	05/10/2016 09:00	05/10/2016 11:00
1726	10	Use	02:09:00	13.6	 		5	0	Success	10	10	05/10/2016 09:00	05/10/2016 11:09
1727	26	Use	02:01:00	39.8	 		5.5	0	Success	10	10	05/10/2016 09:00	05/10/2016 11:01
1728	28	Use	15:00:00	240.5	 		35	0	Success	10	10	05/10/2016 10:57	06/10/2016 01:57
1729	26	Use	14:45:00	210.7	 		33	0	Success	10	10	05/10/2016 11:01	06/10/2016 01:46
1730	9	Use	02:18:00	28.7	 		5	0	Success	10	10	19/10/2016 09:00	19/10/2016 11:18
1731	28	Loan	528:00:00	1000	 		440	returned on 30/08/2016 to P. Fenou Kengne	Success	30	30	21/09/2016 18:00	13/10/2016 18:00
1732	28	Loan	48:00:00	250	 		5	returned on 16/10/2016 to P. Fenou Kengne	Success	30	30	14/10/2016 18:00	16/10/2016 18:00
1733	10	Loan	39:00:00	250	 		5	returned on 16/10/2016 to P. Fenou Kengne	Success	30	30	14/10/2016 18:00	16/10/2016 09:00
1734	24	Use	06:55:00	108	ABS		26.5	(ABS red)	Success	30	30	28/09/2016 09:00	28/09/2016 15:55
1735	26	Use	04:54:00	74.1	ABS		11.5	(ABS black)	Success	30	30	14/09/2016 09:00	14/09/2016 13:54
1736	28	Use	03:05:00	33.6	ABS		8	(ABS red)	Success	30	30	14/09/2016 09:00	14/09/2016 12:05
1737	29	Use	16:00:00	172.8	 		57	0	Success	30	30	14/09/2016 09:00	15/09/2016 01:00
1738	24	Use	01:49:00	24	ABS		4	(ABS blue)	Success	30	30	29/08/2016 09:00	29/08/2016 10:49
1739	26	Use	06:26:00	96.9	ABS		14.5	(ABS black)	Success	30	30	31/08/2016 09:00	31/08/2016 15:26
1740	28	Use	08:29:00	103	ABS		18	(ABS black)	Success	30	30	31/08/2016 09:00	31/08/2016 17:29
1741	28	Use	02:46:00	33.6	ABS		6	(ABS)	Success	30	30	10/08/2016 09:00	10/08/2016 11:46
1742	29	Use	07:41:00	110.6	ABS		17.5	(ABS red)	Success	30	30	10/08/2016 09:00	10/08/2016 16:41
1743	29	Use	04:00:00	43.2	ABS		14.5	(ABS white)	Success	30	30	22/08/2016 09:00	22/08/2016 13:00
1744	24	Use	04:59:00	65.8	 		11	0	Success	30	30	22/08/2016 09:00	22/08/2016 13:59
1745	26	Use	05:49:00	81	 		13	0	Success	30	30	18/08/2016 09:00	18/08/2016 14:49
1746	28	Use	08:40:00	90	ABS		22	(ABS red)	Success	30	30	18/08/2016 09:00	18/08/2016 17:40
1747	24	Use	12:07:00	209	ABS		29	(ABS blue)	Success	30	30	14/04/2016 09:00	14/04/2016 21:07
1748	26	Use	17:36:00	208.4	ABS		37	(ABS black)	Success	30	30	14/04/2016 09:00	15/04/2016 02:36
1749	26	Use	07:59:00	133.5	ABS		23	(ABS)	Success	30	30	06/10/2016 09:00	06/10/2016 16:59
1750	26	Use	11:26:00	177.1	ABS		26.5	(ABS yellow)	Success	30	30	24/05/2016 09:00	24/05/2016 20:26
1751	24	Use	00:15:00	3.4	ABS		1	(ABS blue)	Success	30	30	24/05/2016 09:00	24/05/2016 09:15
1752	26	Use	00:25:00	5.1	ABS		1	(ABS red)	Success	30	30	11/05/2016 09:00	11/05/2016 09:25
1753	29	Use	03:13:00	48.3	ABS		7.5	(ABS black)	Success	30	30	05/05/2016 09:00	05/05/2016 12:13
1754	26	Use	06:02:00	84.7	ABS		13.5	(ABS red)	Success	30	30	05/05/2016 09:00	05/05/2016 15:02
1755	28	Use	10:14:00	139.2	ABS		22.5	(ABS blue)	Success	30	30	05/05/2016 09:00	05/05/2016 19:14
1756	29	Use	05:35:00	76.4	 		12.5	0	Success	30	30	01/05/2016 09:00	01/05/2016 14:35
1757	24	Use	02:32:00	36.5	ABS		6	(ABS green)	Success	30	30	27/06/2016 09:00	27/06/2016 11:32
1758	24	Use	02:12:00	23.8	ABS		4.5	(ABS black)	Success	30	30	27/06/2016 11:32	27/06/2016 13:44
1759	28	Use	05:27:00	74.6	ABS		15	(ABS white)	Success	30	30	16/05/2016 09:00	16/05/2016 14:27
1760	26	Use	08:26:00	138	ABS		24	(ABS blue)	Success	30	30	18/08/2016 14:49	18/08/2016 23:15
1761	26	Use	05:08:00	67.1	ABS		11.5	(ABS)	Success	30	30	17/08/2016 09:00	17/08/2016 14:08
1762	24	Use	29:10:00	385.8	ABS		63.5	(ABS)	Success	30	30	17/08/2016 09:00	18/08/2016 14:10
1763	24	Use	57:42:00	998.5	ABS		165.5	(ABS)	Success	30	30	12/07/2016 09:00	14/07/2016 18:42
1764	28	Use	00:55:00	11.8	ABS		2	(ABS)	Success	30	30	11/07/2016 09:00	11/07/2016 09:55
1765	24	Use	00:11:00	2.4	ABS		0.5	(ABS red)	Success	30	30	02/08/2016 09:00	02/08/2016 09:11
1766	22	Use	06:25:00	66.8	 		13	0	Success	30	30	02/08/2016 09:00	02/08/2016 15:25
1767	24	Use	00:50:00	9.2	ABS		3	(ABS)	Success	30	30	16/08/2016 09:00	16/08/2016 09:50
1768	28	Use	17:34:00	272.6	ABS		49	(ABS)	Success	30	30	05/08/2016 22:37	06/08/2016 16:11
1769	22	Use	00:40:00	7.4	ABS		2	(ABS)	Success	30	30	10/08/2016 09:00	10/08/2016 09:40
1770	28	Use	01:04:00	15.7	ABS		2.5	(ABS)	Success	30	30	05/08/2016 06:30	05/08/2016 07:34
1771	28	Use	15:03:00	245.2	ABS		42.5	(ABS)	Success	30	30	05/08/2016 07:34	05/08/2016 22:37
1772	26	Use	09:55:00	150	ABS		37.5	(ABS)	Success	30	30	05/08/2016 09:00	05/08/2016 18:55
1773	28	Use	16:29:00	211.1	ABS		35.5	(ABS)	Success	30	30	16/08/2016 09:00	17/08/2016 01:29
1774	20	Use	00:31:00	6.2	PLA		1.5	(PLA light green)	Success	21	21	26/10/2016 09:00	26/10/2016 09:31
1775	22	Use	01:16:00	15.1	ABS		3.5	SC. Wang (ABS white)	Success	10	10	26/10/2016 09:00	26/10/2016 10:16
1776	28	Use	05:51:00	35.7	ABS		13.5	(ABS black)	Success	12	12	02/11/2016 09:00	02/11/2016 14:51
1777	31	Use	03:15:00	43.3	 		9	0	Success	10	10	02/11/2016 09:00	02/11/2016 12:15
1778	2	Use	00:18:00	3.3	PLA		1	(PLA)	Success	10	10	02/11/2016 09:00	02/11/2016 09:18
1779	2	Use	00:26:00	4.8	PLA		1	(PLA)	Success	10	10	02/11/2016 09:18	02/11/2016 09:44
1780	2	Use	00:37:00	4.3	PLA		1.5	(PLA)	Success	10	10	02/11/2016 09:44	02/11/2016 10:21
1781	31	Use	01:26:00	9.1	ABS		3	(ABS blue)	Success	28	28	09/11/2016 09:00	09/11/2016 10:26
1782	22	Use	01:00:00	11	ABS		3	(ABS white)	Success	21	21	09/11/2016 09:00	09/11/2016 10:00
1783	20	Use	01:10:00	15	ABS		3.5	(ABS green)	Success	21	21	09/11/2016 09:00	09/11/2016 10:10
1784	22	Use	01:10:00	15	ABS		3.5	(ABS white)	Success	21	21	09/11/2016 10:00	09/11/2016 11:10
1785	20	Use	00:32:00	6	ABS		1.5	(ABS white)	Success	21	21	09/11/2016 10:10	09/11/2016 10:42
1786	19	Use	00:29:00	5.5	ABS		1.5	(ABS white)	Success	21	21	09/11/2016 09:00	09/11/2016 09:29
1787	20	Use	00:47:00	9.4	PLA		2	(PLA light green)	Success	7	7	16/11/2016 09:00	16/11/2016 09:47
1788	4	Use	00:28:00	4.8	PLA		1	(PLA green)	Success	21	21	23/11/2016 09:00	23/11/2016 09:28
1789	11	Use	01:00:00	13.8	 		2.5	0	Success	21	21	23/11/2016 09:00	23/11/2016 10:00
1790	3	Use	00:37:00	8.5	 		1.5	0	Success	28	28	23/11/2016 09:00	23/11/2016 09:37
1791	20	Use	00:52:00	9.4	 		2	0	Success	28	28	23/11/2016 09:00	23/11/2016 09:52
1792	3	Use	02:44:00	17.4	 		5	0	Success	28	28	23/11/2016 09:37	23/11/2016 12:21
1793	19	Use	00:55:00	10.1	PLA		2	(PLA)	Success	28	28	23/11/2016 09:00	23/11/2016 09:55
1794	3	Use	00:30:00	6	PLA		1.5	(PLA light green)	Success	28	28	23/11/2016 12:21	23/11/2016 12:51
1795	4	Use	00:34:00	7.8	 		1.5	0	Success	28	28	23/11/2016 09:28	23/11/2016 10:02
1796	19	Use	01:35:00	20.1	 		3.5	0	Success	28	28	23/11/2016 09:55	23/11/2016 11:30
1797	3	Use	01:17:00	28	 		3.5	0	Success	28	28	23/11/2016 12:51	23/11/2016 14:08
1798	20	Use	02:40:00	40	 		6	0	Success	28	28	23/11/2016 09:52	23/11/2016 12:32
1799	11	Use	01:34:00	19.5	 		3.5	0	Success	28	28	23/11/2016 10:00	23/11/2016 11:34
1800	2	Use	03:50:00	38.3	 		8	0	Success	21	21	07/12/2016 09:00	07/12/2016 12:50
1801	24	Use	03:47:00	54.4	 		8.5	0	Success	21	21	07/12/2016 09:00	07/12/2016 12:47
1802	19	Use	01:18:00	12.4	 		3	0	Success	21	21	07/12/2016 09:00	07/12/2016 10:18
1803	22	Use	00:55:00	10.1	PLA		2	(PLA light green)	Success	21	21	07/12/2016 09:00	07/12/2016 09:55
1804	19	Use	00:56:00	10.3	PLA		2	(PLA light green)	Success	21	21	07/12/2016 10:18	07/12/2016 11:14
1805	20	Use	01:40:00	20.5	 		4	0	Success	10	10	14/12/2016 09:00	14/12/2016 10:40
1806	11	Use	03:54:00	46.6	 		8.5	0	Success	10	10	14/12/2016 09:00	14/12/2016 12:54
1807	21	Use	01:14:00	15.6	 		3	0	Success	10	10	14/12/2016 09:00	14/12/2016 10:14
1808	22	Use	00:12:00	2.5	 		0.5	0	Success	10	10	14/12/2016 09:00	14/12/2016 09:12
1809	11	Use	01:32:00	12.2	 		3	0	Success	10	10	14/12/2016 12:54	14/12/2016 14:26
1810	3	Use	01:51:00	25.2	 		4.5	0	Success	10	10	14/12/2016 09:00	14/12/2016 10:51
1811	22	Use	00:37:00	5	 		1.5	0	Success	10	10	14/12/2016 09:12	14/12/2016 09:49
1812	3	Use	02:07:00	27.7	 		5	0	Success	10	10	09/11/2016 09:00	09/11/2016 11:07
1813	20	Use	00:50:00	20.1	 		2.5	0	Success	10	10	09/11/2016 09:00	09/11/2016 09:50
1814	20	Use	02:20:00	32.4	 		5.5	0	Success	10	10	09/11/2016 09:50	09/11/2016 12:10
1815	20	Use	01:00:00	10.3	 		2.5	0	Success	10	10	09/11/2016 12:10	09/11/2016 13:10
1816	3	Use	02:07:00	27.7	 		5	0	Success	10	10	09/11/2016 11:07	09/11/2016 13:14
1817	22	Use	00:30:00	9.4	 		1.5	0	Success	10	10	02/11/2016 09:00	02/11/2016 09:30
1818	2	Use	00:56:00	10.7	 		2	0	Success	10	10	02/11/2016 10:21	02/11/2016 11:17
1819	2	Use	01:34:00	17.3	 		3.5	0	Success	10	10	02/11/2016 11:17	02/11/2016 12:51
1820	22	Use	01:45:00	21.6	 		4	0	Success	10	10	02/11/2016 09:30	02/11/2016 11:15
1821	4	Use	00:22:00	4.5	 		1	0	Success	10	10	02/11/2016 09:00	02/11/2016 09:22
1822	4	Use	00:50:00	7.9	 		2	0	Success	10	10	02/11/2016 09:22	02/11/2016 10:12
1823	20	Use	00:28:00	11	 		1.5	0	Success	10	10	02/11/2016 09:00	02/11/2016 09:28
1824	2	Use	00:29:00	5.6	 		1.5	0	Success	10	10	02/11/2016 12:51	02/11/2016 13:20
1825	22	Use	01:43:00	23.6	 		4	0	Success	10	10	02/11/2016 11:15	02/11/2016 12:58
1826	22	Use	02:13:00	34.2	 		5.5	0	Success	10	10	02/11/2016 12:58	02/11/2016 15:11
1827	20	Use	01:34:00	18.5	 		3.5	0	Success	10	10	02/11/2016 09:28	02/11/2016 11:02
1828	4	Use	00:52:00	11.5	 		2	0	Success	10	10	02/11/2016 10:12	02/11/2016 11:04
1829	9	Use	00:48:00	9.7	 		2	0	Success	10	10	02/11/2016 09:00	02/11/2016 09:48
1830	20	Use	01:11:00	18.6	 		3	0	Success	10	10	02/11/2016 11:02	02/11/2016 12:13
1831	19	Use	00:46:00	10	 		2	0	Success	10	10	02/11/2016 09:00	02/11/2016 09:46
1832	22	Use	01:18:00	14	 		3	0	Success	10	10	02/11/2016 15:11	02/11/2016 16:29
1833	20	Use	02:14:00	30.6	 		5	0	Success	10	10	02/11/2016 12:13	02/11/2016 14:27
1834	4	Use	02:06:00	67.3	 		7	0	Success	28	28	14/12/2016 09:00	14/12/2016 11:06
1835	4	Use	00:02:00	1.1	 		0.5	0	Success	28	28	14/12/2016 11:06	14/12/2016 11:08
1836	3	Use	00:31:00	6.8	 		1.5	0	Success	28	28	14/12/2016 09:00	14/12/2016 09:31
1837	3	Use	00:38:00	5.5	 		1.5	0	Success	10	10	14/12/2016 09:31	14/12/2016 10:09
1838	26	Use	03:16:00	44	 		7.5	0	Success	10	10	23/01/2017 09:00	23/01/2017 12:16
1839	3	Use	01:00:00	20	 		2.5	0	Success	28	28	01/02/2017 09:00	01/02/2017 10:00
1840	18	Use	01:03:00	13.8	 		2.5	0	Success	28	28	01/02/2017 09:00	01/02/2017 10:03
1841	3	Use	00:34:00	10	 		1.5	0	Success	28	28	01/02/2017 10:00	01/02/2017 10:34
1842	22	Use	01:52:00	15.3	 		4.5	0	Success	28	28	01/02/2017 09:00	01/02/2017 10:52
1843	22	Use	01:52:00	15.3	 		4.5	0	Success	28	28	01/02/2017 10:52	01/02/2017 12:44
1844	3	Use	05:50:00	70.4	 		12.5	0	Success	28	28	01/02/2017 10:34	01/02/2017 16:24
1845	17	Use	01:47:00	19.6	 		4	0	Success	28	28	08/02/2017 09:00	08/02/2017 10:47
1846	12	Use	01:17:00	12.9	 		3	0	Success	28	28	08/02/2017 09:00	08/02/2017 10:17
1847	11	Use	00:44:00	9.6	 		2	0	Success	28	28	08/02/2017 09:00	08/02/2017 09:44
1848	11	Use	02:26:00	15.2	 		6	0	Success	8	8	08/02/2017 09:44	08/02/2017 12:10
1849	1	Use	02:26:00	15.2	 		6	0	Success	8	8	08/02/2017 09:00	08/02/2017 11:26
1850	3	Use	02:26:00	15.2	 		6	0	Success	8	8	08/02/2017 09:00	08/02/2017 11:26
1851	20	Use	03:03:00	21.8	 		6	0	Success	28	28	15/02/2017 09:00	15/02/2017 12:03
1852	12	Use	02:54:00	42	 		6.5	0	Success	28	28	15/02/2017 09:00	15/02/2017 11:54
1853	11	Use	01:55:00	14.5	 		4	0	Success	28	28	15/02/2017 09:00	15/02/2017 10:55
1854	2	Use	00:05:00	0.6	 		0.5	0	Success	10	10	22/02/2017 09:00	22/02/2017 09:05
1855	20	Use	03:04:00	21.8	 		6	0	Success	10	10	22/02/2017 09:00	22/02/2017 12:04
1856	2	Use	00:06:00	0.9	 		0.5	0	Success	10	10	22/02/2017 09:05	22/02/2017 09:11
1857	2	Use	00:18:00	2.5	 		1	0	Success	10	10	22/02/2017 09:11	22/02/2017 09:29
1858	3	Use	00:43:00	11.3	 		2	0	Success	10	10	22/02/2017 09:00	22/02/2017 09:43
1859	19	Use	02:07:00	28.6	 		5	0	Success	10	10	22/02/2017 09:00	22/02/2017 11:07
1860	3	Use	00:28:00	7.6	 		1.5	0	Success	10	10	22/02/2017 09:43	22/02/2017 10:11
1861	2	Use	00:52:00	12	 		2	0	Success	28	28	22/02/2017 09:29	22/02/2017 10:21
1862	17	Use	00:25:00	4.9	 		1	0	Success	28	28	22/02/2017 09:00	22/02/2017 09:25
1863	22	Use	02:00:00	23.3	 		4.5	0	Success	28	28	22/02/2017 09:00	22/02/2017 11:00
1864	1	Use	01:13:00	16.8	 		3	0	Success	28	28	22/02/2017 09:00	22/02/2017 10:13
1865	2	Use	02:09:00	10.1	 		4	0	Success	28	28	22/02/2017 10:21	22/02/2017 12:30
1866	17	Use	01:13:00	13.5	 		2.5	0	Success	28	28	22/02/2017 09:25	22/02/2017 10:38
1867	12	Use	01:10:00	24.1	 		3	0	Success	28	28	22/02/2017 09:00	22/02/2017 10:10
1868	17	Use	02:00:00	45	 		5.5	0	Success	28	28	22/02/2017 10:38	22/02/2017 12:38
1869	19	Use	01:00:00	4.6	 		2	0	Success	28	28	22/02/2017 11:07	22/02/2017 12:07
1870	20	Use	02:48:00	37.8	 		6.5	0	Success	28	28	22/02/2017 12:04	22/02/2017 14:52
1871	2	Use	01:05:00	3.7	 		2	0	Success	28	28	22/02/2017 12:30	22/02/2017 13:35
1872	16	Use	00:35:00	75	 		5	0	Success	28	28	22/02/2017 09:00	22/02/2017 09:35
1873	1	Use	00:30:00	70	 		4.5	0	Success	28	28	22/02/2017 10:13	22/02/2017 10:43
1874	1	Use	00:17:00	5.4	 		1	0	Success	28	28	22/02/2017 10:43	22/02/2017 11:00
1875	3	Use	00:30:00	15	 		1.5	0	Success	28	28	22/02/2017 10:11	22/02/2017 10:41
1876	20	Use	00:07:00	1.4	 		0.5	0	Success	10	10	01/03/2017 09:00	01/03/2017 09:07
1877	2	Use	04:04:00	54	 		9	0	Success	10	10	01/03/2017 09:00	01/03/2017 13:04
1878	22	Use	03:33:00	43.5	 		7.5	0	Success	10	10	01/03/2017 09:00	01/03/2017 12:33
1879	19	Use	00:14:00	3.6	 		1	0	Success	10	10	01/03/2017 09:00	01/03/2017 09:14
1880	21	Use	01:46:00	20.5	 		5	0	Success	10	10	01/03/2017 09:00	01/03/2017 10:46
1881	1	Use	01:02:00	13.7	 		2.5	0	Success	10	10	01/03/2017 09:00	01/03/2017 10:02
1882	20	Use	05:23:00	62.6	 		11.5	0	Success	10	10	01/03/2017 09:07	01/03/2017 14:30
1883	19	Use	00:13:00	3.7	 		1	0	Success	10	10	01/03/2017 09:14	01/03/2017 09:27
1884	19	Use	00:14:00	3.6	 		1	0	Success	10	10	01/03/2017 09:27	01/03/2017 09:41
1885	2	Use	02:28:00	34.1	 		5.5	0	Success	10	10	01/03/2017 13:04	01/03/2017 15:32
1886	3	Use	02:40:00	14.3	 		5	0	Success	10	10	01/03/2017 09:00	01/03/2017 11:40
1887	19	Use	00:13:00	3.7	 		1	0	Success	10	10	01/03/2017 09:41	01/03/2017 09:54
1888	11	Use	00:28:00	3.9	 		1	0	Success	10	10	01/03/2017 09:00	01/03/2017 09:28
1889	19	Use	00:13:00	3.7	 		1	0	Success	10	10	01/03/2017 09:54	01/03/2017 10:07
1890	20	Use	00:28:00	3.7	 		1	0	Success	10	10	01/03/2017 14:30	01/03/2017 14:58
1891	12	Use	02:23:00	27.5	 		5	0	Success	28	28	01/03/2017 09:00	01/03/2017 11:23
1892	19	Use	00:24:00	4.9	 		1	0	Success	28	28	01/03/2017 10:07	01/03/2017 10:31
1893	9	Use	01:17:00	15.8	 		3	0	Success	28	28	01/03/2017 09:00	01/03/2017 10:17
1894	21	Use	01:50:00	23	 		4	0	Success	28	28	01/03/2017 10:46	01/03/2017 12:36
1895	12	Use	00:51:00	9.1	 		2	0	Success	28	28	01/03/2017 11:23	01/03/2017 12:14
1896	21	Use	00:44:00	10.6	 		2	0	Success	28	28	01/03/2017 12:36	01/03/2017 13:20
1897	12	Use	00:56:00	15.4	 		2.5	0	Success	28	28	01/03/2017 12:14	01/03/2017 13:10
1898	18	Use	00:48:00	11.1	 		2	0	Success	10	10	01/03/2017 09:00	01/03/2017 09:48
1899	3	Use	01:30:00	18.2	 		3.5	0	Success	10	10	08/03/2017 09:00	08/03/2017 10:30
1900	20	Use	00:10:00	4	 		1	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:10
1901	9	Use	00:18:00	5	 		1	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:18
1902	4	Use	01:00:00	10.2	 		2.5	0	Success	10	10	08/03/2017 09:00	08/03/2017 10:00
1903	19	Use	00:08:00	9.2	 		1	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:08
1904	11	Use	01:18:00	13.1	 		3	0	Success	10	10	08/03/2017 09:00	08/03/2017 10:18
1905	11	Use	02:54:00	39.4	 		6.5	0	Success	10	10	08/03/2017 10:18	08/03/2017 13:12
1906	20	Use	00:43:00	9.6	 		2	0	Success	10	10	08/03/2017 09:10	08/03/2017 09:53
1907	9	Use	00:38:00	3.4	 		1.5	0	Success	10	10	08/03/2017 09:18	08/03/2017 09:56
1908	12	Use	00:06:00	8	 		1	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:06
1909	21	Use	00:45:00	10.4	 		2	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:45
1910	19	Use	00:29:00	3.4	 		1.5	0	Success	10	10	08/03/2017 09:08	08/03/2017 09:37
1911	1	Use	00:06:00	0.8	 		0.5	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:06
1912	22	Use	00:28:00	7.7	 		1.5	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:28
1913	1	Use	02:06:00	18.3	 		4.5	0	Success	10	10	08/03/2017 09:06	08/03/2017 11:12
1914	19	Use	01:00:00	15	 		2.5	0	Success	10	10	08/03/2017 09:37	08/03/2017 10:37
1915	9	Use	03:15:00	31.4	 		6.5	0	Success	10	10	08/03/2017 09:56	08/03/2017 13:11
1916	12	Use	00:30:00	5.1	 		1.5	0	Success	10	10	08/03/2017 09:06	08/03/2017 09:36
1917	17	Use	00:08:00	5.3	 		1	0	Success	10	10	08/03/2017 09:00	08/03/2017 09:08
1918	12	Use	02:21:00	25.4	 		5	0	Success	10	10	08/03/2017 09:36	08/03/2017 11:57
1919	20	Use	00:13:00	1.6	 		1	0	Success	10	10	08/03/2017 09:53	08/03/2017 10:06
1920	21	Use	01:00:00	6.1	 		2	0	Success	10	10	08/03/2017 09:45	08/03/2017 10:45
1921	20	Use	00:34:00	3.5	 		1.5	0	Success	10	10	08/03/2017 10:06	08/03/2017 10:40
1922	17	Use	00:21:00	3	 		1	0	Success	10	10	08/03/2017 09:08	08/03/2017 09:29
1923	22	Use	00:28:00	7.7	 		1.5	0	Success	10	10	08/03/2017 09:28	08/03/2017 09:56
1924	22	Use	00:28:00	7.7	 		1.5	0	Success	10	10	08/03/2017 09:56	08/03/2017 10:24
1925	3	Use	00:46:00	2.5	 		1.5	0	Success	28	28	08/03/2017 10:30	08/03/2017 11:16
1926	22	Use	01:52:00	30.8	 		4.5	0	Success	28	28	08/03/2017 10:24	08/03/2017 12:16
1927	1	Use	00:18:00	11.2	 		1.5	0	Success	28	28	08/03/2017 11:12	08/03/2017 11:30
1928	3	Use	00:49:00	6.3	 		2	0	Success	28	28	08/03/2017 11:16	08/03/2017 12:05
1929	18	Use	00:10:00	1.3	 		0.5	0	Success	28	28	08/03/2017 09:00	08/03/2017 09:10
1930	19	Use	02:10:00	22.1	 		4.5	0	Success	28	28	08/03/2017 10:37	08/03/2017 12:47
1931	18	Use	00:10:00	0.6	 		0.5	0	Success	28	28	08/03/2017 09:10	08/03/2017 09:20
1932	4	Use	00:58:00	18.1	 		2.5	0	Success	28	28	08/03/2017 10:00	08/03/2017 10:58
1933	20	Use	01:00:00	15	 		2.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 10:00
1934	1	Use	00:27:00	3.7	 		1	0	Success	28	28	15/03/2017 09:00	15/03/2017 09:27
1935	4	Use	00:49:00	10.3	 		2	0	Success	28	28	15/03/2017 09:00	15/03/2017 09:49
1936	19	Use	03:20:00	44.1	 		7.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 12:20
1937	1	Use	01:47:00	16	 		3.5	0	Success	28	28	15/03/2017 09:27	15/03/2017 11:14
1938	22	Use	02:29:00	29	 		5.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 11:29
1939	11	Use	03:48:00	30.5	 		7.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 12:48
1940	17	Use	03:24:00	30.2	 		7	0	Success	28	28	15/03/2017 09:00	15/03/2017 12:24
1941	4	Use	02:34:00	27	 		5.5	0	Success	28	28	15/03/2017 09:49	15/03/2017 12:23
1942	9	Use	00:40:00	9.7	 		1.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 09:40
1943	20	Use	03:31:00	41.3	 		7.5	0	Success	28	28	15/03/2017 10:00	15/03/2017 13:31
1944	3	Use	01:27:00	17.5	 		3.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 10:27
1945	8	Use	00:35:00	5.6	 		1.5	0	Success	28	28	15/03/2017 09:00	15/03/2017 09:35
1946	12	Use	00:40:00	6.2	 		2	0	Success	28	28	15/03/2017 09:00	15/03/2017 09:40
1947	17	Use	00:32:00	6	 		1.5	0	Success	28	28	15/03/2017 12:24	15/03/2017 12:56
